yxmc,xm,zcmc,kcmc,kcbm,xqxs,xqxf,sjms,bz,nj,xn,xq,yqdrs,jsdm,jxlmc
电子信息与电气工程学院,秦鹏,副教授                  ,模拟电子技术                                      ,008-(2017-2018-2)EI207(教学班),51,3,"行课安排为第1-16周,其中:
星期一  第1节--第2节
中院313(1-16周) 秦鹏(1-16周)
星期四  第3节--第4节
中院313(1-16周) 秦鹏(1-8周)",                                                                                                                                                                                                                                                                    ,2016,2017-2018,2,75,中院313,闵行中院        
电子信息与电气工程学院,陈榕,助理研究员              ,计算机系统基础（2）,001-(2017-2018-2)SE111(教学班),64,4,"行课安排为第1-16周,其中:
星期二  第7节--第8节
东中院2-101(1-16周) 陈榕(1-16周)
东中院2-101(1-16周) 臧斌宇(1-16周)
星期五  第3节--第4节
东中院2-101(1-16周) 陈榕(1-16周)
东中院2-101(1-16周) 臧斌宇(1-16周)",平分学时                                                                                                                                                                                                                                                            ,2016,2017-2018,2,94,东中院2-101,闵行东中院      
电子信息与电气工程学院,陈榕,助理研究员              ,操作系统                                          ,001-(2017-2018-2)SE315(教学班),51,3,"行课安排为第1-16周,其中:
单周
星期四  第7节--第8节
东中院3-401(1-15周) 陈榕(1-15周)
东中院3-401(1-15周) 夏虞斌(1-15周)
双周
星期二  第3节--第4节
东中院3-401(2-16周) 陈榕(2-16周)
东中院3-401(2-16周) 夏虞斌(2-16周)
星期四  第7节--第8节
东中院3-401(2-16周) 陈榕(2-16周)
东中院3-401(2-16周) 夏虞斌(2-16周)",                                                                                                                                                                                                                                                                    ,2015,2017-2018,2,74,东中院3-401,闵行东中院      
电子信息与电气工程学院,姚建国,副教授                  ,软件测试                                          ,001-(2017-2018-2)SE213(教学班),32,2,"行课安排为第1-16周,其中:
星期一  第1节--第2节
东中院3-401(1-16周) 姚建国(1-16周)",                                                                                                                                                                                                                                                                    ,2015,2017-2018,2,98,东中院3-401,闵行东中院      
电子信息与电气工程学院,李睿,副教授                  ,电力电子技术                                      ,001-(2017-2018-2)AU320(教学班),48,3,"行课安排为第1-12周,其中:
星期一  第7节--第8节
上院410(1-12周) 曹云峰(1-12周)
上院410(1-12周) 李睿(1-12周)
星期三  第1节--第2节
上院410(1-12周) 曹云峰(1-12周)
上院410(1-12周) 李睿(1-12周)",两位老师各承担23学时,2015,2017-2018,2,24,,
电子信息与电气工程学院,李睿,副教授                  ,嵌入式系统应用技术课程设计                        ,001-(2017-2018-2)EE340(教学班),68,2,"行课安排为第1-16周,其中:
星期四  第7节--第10节
东中院3-204(1-16周) 李睿(1-16周)",                                                                                                                                                                                                                                                                    ,2015,2017-2018,2,39,东中院3-204,闵行东中院      
电子信息与电气工程学院,张媛媛,副教授                  ,计算机系统安全                                    ,001-(2017-2018-2)is308(教学班),48,3,"行课安排为第1-16周,其中:
星期一  第6节--第8节
东上院106(1-16周) 张媛媛(1-16周)",双语授课                                                                                                                                                                                                                                                            ,2015,2017-2018,2,22,东上院106,闵行东上院      
电子信息与电气工程学院,郑毅,副教授                  ,过程控制系统                                      ,002-(2017-2018-2)AU307(教学班),48,3,"行课安排为第1-12周,其中:
星期三  第1节--第2节
东中院4-102(1-12周) 郑毅(1-12周)
星期五  第3节--第4节
东中院4-102(1-12周) 郑毅(1-12周)",英文班                                                                                                                                                                                                                                                              ,2015,2017-2018,2,28,东中院4-102,闵行东中院      
电子信息与电气工程学院,吴侃,副教授                  ,数字信号处理                                      ,001-(2017-2018-2)IE315(教学班),64,4,"行课安排为第1-16周,其中:
星期一  第3节--第4节
东上院206(1-16周) 吴侃(1-16周)
星期四  第9节--第10节
东上院206(1-16周) 吴侃(1-16周)",                                                                                                                                                                                                                                                                    ,2015,2017-2018,2,21,东上院206,闵行东上院      
电子信息与电气工程学院,杨旸,副教授                  ,机器学习                                          ,001-(2017-2018-2)CS385(教学班),64,4,"行课安排为第1-16周,其中:
星期四  第3节--第5节
东上院206(1-16周) 杨旸(1-16周)",实践学时自行安排                                                                                                                                                                                                                                                    ,2015,2017-2018,2,76,东上院206,闵行东上院      
电子信息与电气工程学院,杨旸,副教授                  ,工程实践与科技创新Ⅲ-E                            ,001-(2017-2018-2)EI314(教学班),32,2,"行课安排为第1-4周,其中:
星期三  第7节--第8节
东上院106(1-4周) 杨旸(1-4周)",                                                                                                                                                                                                                                                                    ,2015,2017-2018,2,4,东上院106,闵行东上院      
电子信息与电气工程学院,戴文斌,副教授                  ,运动控制系统                                      ,002-(2017-2018-2)AU310(教学班),48,3,"行课安排为第1-12周,其中:
星期二  第9节--第10节
东中院4-102(1-12周) 戴文斌(1-12周)
东中院4-102(1-12周) 朱善迎(1-12周)
星期四  第9节--第10节
东中院4-102(1-12周) 戴文斌(1-12周)
东中院4-102(1-12周) 朱善迎(1-12周)",英文班                                                                                                                                                                                                                                                              ,2015,2017-2018,2,30,东中院4-102,闵行东中院      
电子信息与电气工程学院,叶瑶瑶,讲师(高校)              ,信号与系统（A类）                                 ,001-(2017-2018-2)EI015(教学班),64,4,"行课安排为第1-16周,其中:
星期三  第1节--第2节
下院311(1-16周) 叶瑶瑶(1-16周)
星期五  第3节--第4节
下院311(1-16周) 叶瑶瑶(1-16周)",                                                                                                                                                                                                                                                                    ,2016,2017-2018,2,62,,
电子信息与电气工程学院,刘瑞丽,副教授                  ,光电子集成技术与工艺                              ,001-(2017-2018-2)EE389(教学班),32,2,"行课安排为第1-16周,其中:
星期五  第3节--第4节
东上院207(1-16周) 刘瑞丽(1-16周)",                                                                                                                                                                                                                                                                    ,2015,2017-2018,2,12,东上院207,闵行东上院      
电子信息与电气工程学院,黄文焘,讲师(高校思政)          ,工程实践与科技创新Ⅳ-B                            ,001-(2017-2018-2)EI317(教学班),34,2,"行课安排为第1-8周,其中:
星期三  第7节--第10节
东中院3-203(1-4周) 黄文焘(1-8周)
东中院3-203(1-4周) 郑晓冬(1-8周)",仅供本专业未选过工科创3B学生选择；每位教师负责16学时,2015,2017-2018,2,53,东中院3-203,闵行东中院      
电子信息与电气工程学院,黄文焘,讲师(高校思政)          ,工程实践与科技创新Ⅳ-B                            ,001-(2017-2018-2)EI317(教学班),34,2,"行课安排为第1-8周,其中:
星期三  第7节--第10节
东中院3-203(1-4周) 黄文焘(1-8周)
东中院3-203(1-4周) 郑晓冬(1-8周)",仅供本专业未选过工科创3B学生选择；每位教师负责16学时,2015,2017-2018,2,53,,
电子信息与电气工程学院,何劲,副研究员                ,现代感知技术                                      ,001-(2017-2018-2)EE383(教学班),32,2,"行课安排为第1-16周,其中:
星期四  第9节--第10节
东上院207(1-16周) 何劲(1-16周)",                                                                                                                                                                                                                                                                    ,2015,2017-2018,2,65,东上院207,闵行东上院      
电子信息与电气工程学院,沈艳艳,讲师(高校)              ,计算机系统结构（A类）                             ,002-(2017-2018-2)CS359(教学班),48,3,"行课安排为第1-12周,其中:
星期一  第3节--第4节
下院311(1-12周) 沈艳艳(1-12周)
下院311(1-12周) 朱燕民(1-12周)
星期四  第1节--第2节
下院311(1-12周) 沈艳艳(1-12周)
下院311(1-12周) 朱燕民(1-12周)",英文授课                                                                                                                                                                                                                                                            ,2016,2017-2018,2,80,,
电子信息与电气工程学院,姜雪,副教授                  ,微波遥感技术                                      ,001-(2017-2018-2)EE384(教学班),32,2,"行课安排为第1-16周,其中:
星期三  第3节--第4节
东上院207(1-16周) 姜雪(1-16周)",                                                                                                                                                                                                                                                                    ,2015,2017-2018,2,65,东上院207,闵行东上院      
电子信息与电气工程学院,朱卫仁,副教授                  ,超材料技术及多模传感器                            ,001-(2017-2018-2)EE396(教学班),32,2,"行课安排为第1-16周,其中:
星期二  第1节--第2节
东中院3-305(1-16周) 朱卫仁(1-16周)",                                                                                                                                                                                                                                                                    ,2015,2017-2018,2,31,,
电子信息与电气工程学院,文玉梅,教授                    ,信号与系统（B类）                                 ,002-(2017-2018-2)EI210(教学班),51,3,"行课安排为第1-16周,其中:
星期三  第1节--第3节
下院106(1-16周) 文玉梅(1-16周)",                                                                                                                                                                                                                                                                    ,2016,2017-2018,2,80,下院106,闵行下院        
电子信息与电气工程学院,张伟楠,讲师(高校)              ,机器学习                                          ,002-(2017-2018-2)CS420(教学班),48,3,"行课安排为第1-16周,其中:
星期一  第6节--第8节
中院213(1-16周) 张伟楠(1-16周)",双语授课，仅限计算机科学与技术（致远荣誉计划）                                                                                                                                                                                                                      ,2016,2017-2018,2,37,,
电子信息与电气工程学院,张伟楠,讲师(高校)              ,大数据挖掘                                        ,001-(2017-2018-2)EE448(教学班),32,2,"行课安排为第1-16周,其中:
星期四  第9节--第10节
东上院205(1-16周) 张伟楠(1-16周)",                                                                                                                                                                                                                                                                    ,2015,2017-2018,2,78,东上院205,闵行东上院      
电子信息与电气工程学院,陈全,副教授                  ,Linux内核                                         ,001-(2017-2018-2)cs353(教学班),48,3,"行课安排为第1-16周,其中:
星期三  第3节--第4节
东中院3-203(1-16周) 陈全(1-16周)",                                                                                                                                                                                                                                                                    ,2015,2017-2018,2,13,东中院3-203,闵行东中院      
电子信息与电气工程学院,程帆,副教授                  ,信息论                                            ,001-(2017-2018-2)CS258(教学班),32,2,"行课安排为第1-16周,其中:
星期三  第1节--第2节
下院213(1-16周) 程帆(1-16周)",双语授课                                                                                                                                                                                                                                                            ,2016,2017-2018,2,95,,
电子信息与电气工程学院,孔令和,副教授                  ,计算机网络（B类）                                 ,001-(2017-2018-2)CS306(教学班),32,2,"行课安排为第1-11周,其中:
星期一  第11节--第13节
中院111(1-11周) 孔令和(1-11周)",                                                                                                                                                                                                                                                                    ,2015,2017-2018,2,50,,
电子信息与电气工程学院,冷静文,讲师(高校)              ,嵌入式系统原理与实验                              ,002-(2017-2018-2)EE204(教学班),64,4,"行课安排为第1-16周,其中:
星期二  第9节--第10节
中院111(1-16周) 冷静文(1-16周)
中院111(1-16周) 邵群(1-16周)
星期五  第1节--第2节
中院111(1-16周) 冷静文(1-16周)
中院111(1-16周) 邵群(1-16周)",计算机科学与技术专业必选                                                                                                                                                                                                                                            ,2016,2017-2018,2,86,,
电子信息与电气工程学院,邹君妮,教授                    ,离散数学                                          ,005-(2017-2018-2)MA115(教学班),32,2,"行课安排为第1-16周,其中:
星期五  第7节--第8节
东上院509(1-16周) 邹君妮(1-16周)",限工科平台分流至电院非电子系的学生                                                                                                                                                                                                                                  ,2017,2017-2018,2,62,,
电子信息与电气工程学院,陆梁军,讲师(高校)              ,光电子器件                                        ,001-(2017-2018-2)EE388(教学班),32,2,"行课安排为第1-16周,其中:
星期五  第7节--第8节
东上院205(1-16周) 陆梁军(1-16周)",                                                                                                                                                                                                                                                                    ,2015,2017-2018,2,4,东上院205,闵行东上院      
电子信息与电气工程学院,涂仕奎,副教授                  ,机器学习                                          ,001-(2017-2018-2)CS420(教学班),48,3,"行课安排为第1-16周,其中:
星期四  第6节--第8节
东上院106(1-16周) 涂仕奎(1-16周)",                                                                                                                                                                                                                                                                    ,2015,2017-2018,2,75,东上院106,闵行东上院      
电子信息与电气工程学院,吴泳澎,副教授                  ,无线通信原理与移动网络                            ,003-(2017-2018-2)IE304(教学班),48,3,"行课安排为第1-16周,其中:
星期一  第3节--第4节
东中院3-305(1-16周) 吴泳澎(1-16周)
星期三  第1节--第2节
东中院3-305(1-16周) 吴泳澎(9-16周)",                                                                                                                                                                                                                                                                    ,2015,2017-2018,2,49,,
电子信息与电气工程学院,郭旭涵,副教授                  ,光电子器件                                        ,002-(2017-2018-2)EE388(教学班),32,2,"行课安排为第1-16周,其中:
星期五  第7节--第8节
东上院207(1-16周) 郭旭涵(1-16周)",                                                                                                                                                                                                                                                                    ,2015,2017-2018,2,12,东上院207,闵行东上院      
电子信息与电气工程学院,周玲玲,副教授                  ,模拟电子技术                                      ,003-(2017-2018-2)EI207(教学班),51,3,"行课安排为第1-16周,其中:
星期一  第7节--第8节
下院213(1-16周) 周玲玲(1-16周)
星期四  第3节--第4节
下院213(1-16周) 周玲玲(1-8周)",双语授课                                                                                                                                                                                                                                                            ,2016,2017-2018,2,78,,
电子信息与电气工程学院,杜秀华,副教授                  ,现代控制理论（B类）                               ,001-(2017-2018-2)AU302(教学班),48,3,"行课安排为第1-16周,其中:
单周
星期三  第3节--第4节
东中院4-101(1-15周) 杜秀华(1-15周)
星期五  第1节--第2节
东中院4-101(1-15周) 杜秀华(1-15周)
双周
星期三  第3节--第4节
东中院4-101(2-16周) 杜秀华(2-16周)",                                                                                                                                                                                                                                                                    ,2015,2017-2018,2,90,东中院4-101,闵行东中院      
电子信息与电气工程学院,杜秀华,副教授                  ,模拟电子技术                                      ,009-(2017-2018-2)EI207(教学班),51,3,"行课安排为第1-16周,其中:
星期一  第1节--第2节
中院412(1-16周) 杜秀华(1-16周)
星期四  第3节--第4节
中院412(1-16周) 杜秀华(1-8周)",                                                                                                                                                                                                                                                                    ,2016,2017-2018,2,75,,
电子信息与电气工程学院,刘涛,高级工程师              ,工程实践与科技创新Ⅳ-A                            ,001-(2017-2018-2)EI316(教学班),64,2,"行课安排为第1-16周,其中:
星期二  第9节--第10节
东上院100(1-16周) .(1-16周)
东上院100(1-16周) .(1-16周)
东上院100(1-16周) .(1-16周)
东上院100(1-16周) .(1-16周)",                                                                                                                                                                                                                                                                    ,2015,2017-2018,2,219,东上院100,闵行东上院      
电子信息与电气工程学院,刘涛,高级工程师              ,无线通信原理与移动网络                            ,002-(2017-2018-2)IE304(教学班),48,3,"行课安排为第1-16周,其中:
星期一  第3节--第4节
东上院207(1-16周) 刘涛(1-16周)
星期三  第1节--第2节
东上院207(1-16周) 刘涛(9-16周)",                                                                                                                                                                                                                                                                    ,2015,2017-2018,2,57,东上院207,闵行东上院      
电子信息与电气工程学院,施亮,副教授                  ,检测技术B                                         ,001-(2017-2018-2)MI324(教学班),32,2,"行课安排为第1-16周,其中:
星期一  第3节--第4节
东中院4-101(1-16周) 施亮(1-16周)",                                                                                                                                                                                                                                                                    ,2015,2017-2018,2,88,东中院4-101,闵行东中院      
电子信息与电气工程学院,王君艳,副教授                  ,毕业设计（论文）（电气）                          ,001-(2017-2018-2)BS055(教学班),289,17,"行课安排为第1-16周,其中:
星期六  第5节--第6节
 不安排教室 王君艳(1-16周)",                                                                                                                                                                                                                                                                    ,2014,2017-2018,2,136,,
电子信息与电气工程学院,王君艳,副教授                  ,电机控制技术                                      ,002-(2017-2018-2)EE318(教学班),51,3,"行课安排为第5-16周,其中:
星期二  第3节--第4节
东中院3-304(5-16周) 王君艳(5-16周)
星期五  第7节--第8节
东中院3-304(5-16周) 王君艳(5-16周)",                                                                                                                                                                                                                                                                    ,2015,2017-2018,2,39,东中院3-304,闵行东中院      
电子信息与电气工程学院,王君艳,副教授                  ,专业实习（电气）                                  ,001-(2017-2018-2)EE329(教学班),51,2,"行课安排为第19-22周,其中:
星期六  第1节--第2节
 不安排教室 王君艳(19-22周)",共4周；其中卓越班两个月,2015,2017-2018,2,133,,
电子信息与电气工程学院,王君艳,副教授                  ,电磁场                                            ,002-(2017-2018-2)EI200(教学班),34,2,"行课安排为第5-15周,其中:
星期四  第6节--第8节
上院210(5-15周) 王君艳(5-15周)",                                                                                                                                                                                                                                                                    ,2016,2017-2018,2,45,上院210,闵行上院        
电子信息与电气工程学院,江毅,副教授                  ,电工与电子技术（G）                               ,004-(2017-2018-2)EE205(教学班),68,4,"行课安排为第1-16周,其中:
星期一  第7节--第8节
下院312(1-16周) 江毅(1-16周)
星期四  第7节--第8节
下院312(1-16周) 江毅(1-16周)",                                                                                                                                                                                                                                                                    ,2016,2017-2018,2,35,,
电子信息与电气工程学院,罗利文,副教授                  ,计算机程序设计基础                                ,001-(2017-2018-2)CS116(教学班),48,3,"行课安排为第1周 --- 第16周,其中:
星期日  第7节--第8节
.(1-16周).罗利文 副教授","仅限体育明星班,虚拟排课                                                                                                                                                                                                                                             ",2017,2017-2018,2,23,,
电子信息与电气工程学院,罗利文,副教授                  ,嵌入式系统原理与实验（A类）                       ,009-(2017-2018-2)EE213(教学班),64,4,"行课安排为第1-16周,其中:
星期二  第3节--第4节
中院312(1-16周) 罗利文(1-16周)
中院312(1-16周) 邵群(1-16周)
星期四  第1节--第2节
中院312(1-16周) 罗利文(1-16周)
中院312(1-16周) 邵群(1-16周)",双语授课                                                                                                                                                                                                                                                            ,2016,2017-2018,2,35,,
电子信息与电气工程学院,罗利文,副教授                  ,电气与电子测量技术                                ,001-(2017-2018-2)EE319(教学班),34,2,"行课安排为第9-16周,其中:
星期一  第3节--第4节
东中院3-204(9-16周) 罗利文(9-16周)
星期三  第1节--第2节
东中院3-204(9-16周) 罗利文(9-16周)",                                                                                                                                                                                                                                                                    ,2015,2017-2018,2,40,东中院3-204,闵行东中院      
电子信息与电气工程学院,谢宝昌,副教授                  ,机电能量转换与思维方式                            ,001-(2017-2018-2)EI017(教学班),32,2,"行课安排为第1-16周,其中:
星期四  第9节--第10节
上院201(1-16周) 谢宝昌(1-16周)",双语                                                                                                                                                                                                                                                                ,0,2017-2018,2,23,上院201,闵行上院        
电子信息与电气工程学院,谢宝昌,副教授                  ,电磁场                                            ,001-(2017-2018-2)EI200(教学班),34,2,"行课安排为第5-15周,其中:
星期四  第6节--第8节
中院107(5-15周) 谢宝昌(5-15周)",                                                                                                                                                                                                                                                                    ,2016,2017-2018,2,49,中院107,闵行中院        
电子信息与电气工程学院,谢宝昌,副教授                  ,电磁能量                                          ,001-(2017-2018-2)EI330(教学班),64,4,"行课安排为第1-16周,其中:
星期一  第1节--第2节
下院313(1-16周) 谢宝昌(1-16周)
星期四  第1节--第2节
下院313(1-16周) 谢宝昌(1-16周)",                                                                                                                                                                                                                                                                    ,2016,2017-2018,2,9,下院313,闵行下院        
电子信息与电气工程学院,蔡萍,教授                    ,模拟电子技术                                      ,005-(2017-2018-2)EI207(教学班),51,3,"行课安排为第1-16周,其中:
星期一  第1节--第2节
下院115(1-16周) 蔡萍(1-16周)
星期四  第3节--第4节
下院115(1-16周) 蔡萍(1-8周)",                                                                                                                                                                                                                                                                    ,2016,2017-2018,2,75,,
电子信息与电气工程学院,蔡萍,教授                    ,检测技术A                                         ,003-(2017-2018-2)MI304(教学班),51,3,"行课安排为第1-16周,其中:
星期三  第3节--第5节
东中院3-404(1-16周) 蔡萍(1-16周)",                                                                                                                                                                                                                                                                    ,2015,2017-2018,2,36,东中院3-404,闵行东中院      
电子信息与电气工程学院,田社平,副教授                  ,嵌入式系统原理与实验（A类）                       ,008-(2017-2018-2)EE213(教学班),64,4,"行课安排为第1-16周,其中:
星期二  第3节--第4节
中院111(1-16周) 田社平(1-16周)
中院111(1-16周) 邵群(1-16周)
星期四  第1节--第2节
中院111(1-16周) 田社平(1-16周)
中院111(1-16周) 邵群(1-16周)",中文授课                                                                                                                                                                                                                                                            ,2016,2017-2018,2,60,,
电子信息与电气工程学院,田社平,副教授                  ,电路理论                                          ,009-(2017-2018-2)EI111(教学班),48,3,"行课安排为第1-16周,其中:
星期二  第1节--第2节
东上院411(1-16周) 田社平(1-16周)
星期五  第1节--第2节
东上院411(1-8周) 田社平(1-8周)",                                                                                                                                                                                                                                                                    ,2017,2017-2018,2,121,,
电子信息与电气工程学院,张爱新,副研究员                ,C++程序设计（A类）                                ,005-(2017-2018-2)CS048(教学班),51,3,"行课安排为第1-16周,其中:
单周
星期二  第1节--第2节
下院205(1-15周) 张爱新(1-15周)
双周
星期二  第1节--第2节
下院205(2-16周) 张爱新(2-16周)
星期五  第1节--第2节
下院205(2-16周) 张爱新(2-16周)",                                                                                                                                                                                                                                                                    ,2017,2017-2018,2,68,下院205,闵行下院        
电子信息与电气工程学院,宦飞,副教授                  ,FPGA应用实验                                      ,001-(2017-2018-2)IS209(教学班),34,2,"行课安排为第1-8周,其中:
星期二  第7节--第10节
东中院3-405(1-8周) 宦飞(1-8周)",                                                                                                                                                                                                                                                                    ,2015,2017-2018,2,97,,
电子信息与电气工程学院,陈恭亮,教授                    ,信息安全的数学基础（1）,001-(2017-2018-2)IS201(教学班),51,3,"行课安排为第1-16周,其中:
单周
星期二  第1节--第2节
下院114(1-15周) 陈恭亮(1-15周)
星期四  第1节--第2节
下院114(1-15周) 陈恭亮(1-15周)
双周
星期四  第1节--第2节
下院114(2-16周) 陈恭亮(2-16周)",                                                                                                                                                                                                                                                                    ,2016,2017-2018,2,106,,
电子信息与电气工程学院,张君,助理研究员              ,电气工程基础（2）,002-(2017-2018-2)EE302(教学班),34,2,"行课安排为第1-8周,其中:
星期一  第3节--第4节
东中院3-303(1-8周) 张君(1-8周)
星期三  第1节--第2节
东中院3-303(1-8周) 张君(1-8周)",                                                                                                                                                                                                                                                                    ,2015,2017-2018,2,35,东中院3-303,闵行东中院      
电子信息与电气工程学院,张君,助理研究员              ,电气与电子测量技术                                ,003-(2017-2018-2)EE319(教学班),34,2,"行课安排为第9-16周,其中:
星期一  第3节--第4节
东中院3-304(9-16周) 张君(9-16周)
星期三  第1节--第2节
东中院3-304(9-16周) 张君(9-16周)",                                                                                                                                                                                                                                                                    ,2015,2017-2018,2,40,东中院3-304,闵行东中院      
电子信息与电气工程学院,张君,助理研究员              ,高电压工程                                        ,001-(2017-2018-2)EE439(教学班),64,4,"行课安排为第1-16周,其中:
星期一  第7节--第8节
东中院4-102(1-16周) 张君(1-16周)
东中院4-102(1-16周) 曾奕(1-16周)
星期四  第1节--第2节
东中院4-102(1-16周) 张君(1-16周)
东中院4-102(1-16周) 曾奕(1-16周)",第1-4周(电力系统绝缘）张君，第5-8周（高电压试验技术）曾奕，第9-16周（电力系统波过程和过电压)张君,2015,2017-2018,2,12,东中院4-102,闵行东中院      
电子信息与电气工程学院,韩韬,教授                    ,信号与系统（B类）                                 ,003-(2017-2018-2)EI210(教学班),51,3,"行课安排为第1-16周,其中:
星期三  第1节--第3节
下院107(1-16周) 韩韬(1-16周)",                                                                                                                                                                                                                                                                    ,2016,2017-2018,2,84,下院107,闵行下院        
电子信息与电气工程学院,许巧燕,高级工程师              ,电工与电子技术（C类）实验                         ,001-(2017-2018-2)EE008(教学班),24,1.5,"行课安排为第4-15周,其中:
星期二  第1节--第2节
 不安排教室 许巧燕(4-15周)",课前半小时电信群楼四号楼一楼大厅看名单。                                                                                                                                                                                                                            ,2016,2017-2018,2,11,,
电子信息与电气工程学院,许巧燕,高级工程师              ,电工与电子技术（C类）实验                         ,002-(2017-2018-2)EE008(教学班),24,1.5,"行课安排为第4-15周,其中:
星期二  第3节--第4节
 不安排教室 许巧燕(4-15周)",课前半小时电信群楼四号楼一楼大厅看名单。                                                                                                                                                                                                                            ,2016,2017-2018,2,8,,
电子信息与电气工程学院,许巧燕,高级工程师              ,电工与电子技术（C类）实验                         ,003-(2017-2018-2)EE008(教学班),24,1.5,"行课安排为第4-15周,其中:
星期二  第5节--第6节
 不安排教室 许巧燕(4-15周)",课前半小时电信群楼四号楼一楼大厅看名单。                                                                                                                                                                                                                            ,2016,2017-2018,2,10,,
电子信息与电气工程学院,许巧燕,高级工程师              ,电工与电子技术（D类）实验                         ,002-(2017-2018-2)EE010(教学班),34,2,"行课安排为第1-16周,其中:
星期一  第5节--第6节
 不安排教室 许巧燕(1-16周)",课前半小时电信群楼四号楼一楼大厅看名单。                                                                                                                                                                                                                            ,2016,2017-2018,2,17,,
电子信息与电气工程学院,许巧燕,高级工程师              ,电工与电子技术（D类）实验                         ,001-(2017-2018-2)EE010(教学班),34,2,"行课安排为第1-16周,其中:
星期五  第1节--第2节
 不安排教室 许巧燕(1-16周)",课前半小时电信群楼四号楼一楼大厅看名单。                                                                                                                                                                                                                            ,2016,2017-2018,2,50,,
电子信息与电气工程学院,许巧燕,高级工程师              ,电工与电子技术（D类）实验                         ,003-(2017-2018-2)EE010(教学班),34,2,"行课安排为第1-16周,其中:
星期四  第3节--第4节
 不安排教室 许巧燕(1-16周)",课前半小时电信群楼四号楼一楼大厅看名单。                                                                                                                                                                                                                            ,2016,2017-2018,2,40,,
电子信息与电气工程学院,许巧燕,高级工程师              ,电工与电子技术（G类）实验                         ,009-(2017-2018-2)EE022(教学班),34,2,"行课安排为第1-16周,其中:
星期三  第3节--第4节
 不安排教室 许巧燕(1-16周)",课前半小时电信群楼四号楼一楼大厅看名单。                                                                                                                                                                                                                            ,2016,2017-2018,2,28,,
电子信息与电气工程学院,许巧燕,高级工程师              ,电工与电子技术（G类）实验                         ,008-(2017-2018-2)EE022(教学班),34,2,"行课安排为第1-16周,其中:
星期一  第5节--第6节
 不安排教室 许巧燕(1-16周)",课前半小时电信群楼四号楼一楼大厅看名单。                                                                                                                                                                                                                            ,2016,2017-2018,2,29,,
电子信息与电气工程学院,许巧燕,高级工程师              ,电工与电子技术（G类）实验                         ,003-(2017-2018-2)EE022(教学班),34,2,"行课安排为第1-16周,其中:
星期四  第5节--第6节
 不安排教室 许巧燕(1-16周)",课前半小时电信群楼四号楼一楼大厅看名单。                                                                                                                                                                                                                            ,2016,2017-2018,2,22,,
电子信息与电气工程学院,许巧燕,高级工程师              ,电工与电子技术（G类）实验                         ,001-(2017-2018-2)EE022(教学班),34,2,"行课安排为第1-16周,其中:
星期三  第1节--第2节
 不安排教室 许巧燕(1-16周)",课前半小时电信群楼四号楼一楼大厅看名单。                                                                                                                                                                                                                            ,2016,2017-2018,2,47,,
电子信息与电气工程学院,许巧燕,高级工程师              ,电工与电子技术（G类）实验                         ,004-(2017-2018-2)EE022(教学班),34,2,"行课安排为第1-16周,其中:
星期二  第3节--第4节
 不安排教室 许巧燕(1-16周)",课前半小时电信群楼四号楼一楼大厅看名单。                                                                                                                                                                                                                            ,2016,2017-2018,2,25,,
电子信息与电气工程学院,许巧燕,高级工程师              ,电工与电子技术（G类）实验                         ,006-(2017-2018-2)EE022(教学班),34,2,"行课安排为第1-16周,其中:
星期一  第7节--第8节
 不安排教室 许巧燕(1-16周)",课前半小时电信群楼四号楼一楼大厅看名单。                                                                                                                                                                                                                            ,2016,2017-2018,2,24,,
电子信息与电气工程学院,许巧燕,高级工程师              ,电工与电子技术（G类）实验                         ,005-(2017-2018-2)EE022(教学班),34,2,"行课安排为第1-16周,其中:
星期二  第5节--第6节
 不安排教室 许巧燕(1-16周)",课前半小时电信群楼四号楼一楼大厅看名单。                                                                                                                                                                                                                            ,2016,2017-2018,2,25,,
电子信息与电气工程学院,许巧燕,高级工程师              ,电工与电子技术（G类）实验                         ,002-(2017-2018-2)EE022(教学班),34,2,"行课安排为第1-16周,其中:
星期三  第5节--第6节
 不安排教室 许巧燕(1-16周)",课前半小时电信群楼四号楼一楼大厅看名单。                                                                                                                                                                                                                            ,2016,2017-2018,2,46,,
