yxmc,xm,zcmc,kcmc,kcbm,xqxs,xqxf,sjms,bz,nj,xn,xq,yqdrs,jsdm,jxlmc
电子信息与电气工程学院,严骏驰,副教授                  ,点过程建模及应用                                  ,001-(2018-2019-2)CS488(教学班),48,3,"行课安排为第1-16周,其中:
星期二  第6节--第8节
中院207(1-16周) 严骏驰(1-16周)",仅限计算机科学与技术（致远荣誉计划）。                                                                                                                                                                                                                              ,2016,2018-2019,2,13,中院207,闵行中院        
电子信息与电气工程学院,金海明,讲师(高校)              ,无线通信原理与移动网络                            ,003-(2018-2019-2)IE304(教学班),48,3,"行课安排为第1-16周,其中:
星期一  第3节--第4节
东中院4-101(1-16周) 金海明(1-16周)
星期四  第9节--第10节
东中院4-101(1-16周) 金海明(9-16周)",双语教学                                                                                                                                                                                                                                                            ,2016,2018-2019,2,23,东中院4-101,闵行东中院      
电子信息与电气工程学院,江波,,信号与系统（含复变函数）                          ,002-(2018-2019-2)EI331(教学班),64,4,"行课安排为第1-16周,其中:
星期二  第3节--第4节
东中院4-306(1-16周) 江波(1-16周)
星期四  第3节--第4节
东中院4-306(1-16周) 江波(1-16周)",全英文，限IEEE学生                                                                                                                                                                                                                                                  ,2017,2018-2019,2,21,东中院4-306,闵行东中院      
电子信息与电气工程学院,张驰豪,讲师(高校)              ,高级算法                                          ,001-(2018-2019-2)EI374(教学班),32,2,"行课安排为第1-16周,其中:
星期一  第7节--第8节
东下院202(1-16周) 张驰豪(1-16周)",仅限计算机科学与技术（致远荣誉计划）                                                                                                                                                                                                                                ,2016,2018-2019,2,9,东下院202,闵行东下院      
电子信息与电气工程学院,凌玉烨,讲师(高校)              ,通信基本电路与实验                                ,002-(2018-2019-2)EE367(教学班),64,4,"行课安排为第1-16周,其中:
星期二  第1节--第2节
东中院4-101(1-16周) 凌玉烨(1-16周)
星期四  第3节--第4节
东中院4-101(1-16周) 凌玉烨(1-16周)","英语教学,实验环节与诸勤敏老师合上                                                                                                                                                                                                                                   ",2016,2018-2019,2,65,东中院4-101,闵行东中院      
电子信息与电气工程学院,曹钦翔,讲师(高校)              ,程序语言                                          ,001-(2018-2019-2)CS263(教学班),64,4,"行课安排为第1-16周,其中:
星期二  第1节--第2节
东中院2-202(1-16周) 曹钦翔(1-16周)
星期五  第3节--第4节
东中院2-202(1-16周) 曹钦翔(1-16周)",双语                                                                                                                                                                                                                                                                ,2017,2018-2019,2,60,东中院2-202,闵行东中院      
电子信息与电气工程学院,向立瑶,讲师(高校)              ,大数据挖掘（AI）                                  ,001-(2018-2019-2)EE226(教学班),32,2,"行课安排为第1-16周,其中:
星期三  第1节--第2节
上院100(1-16周) 向立瑶(1-16周)",                                                                                                                                                                                                                                                                    ,2016,2018-2019,2,38,上院100,闵行上院        
电子信息与电气工程学院,牛力,副教授                  ,数据科学基础                                      ,001-(2018-2019-2)CS245(教学班),48,3,"行课安排为第1-16周,其中:
星期一  第6节--第8节
东下院402(1-16周) 牛力(1-16周)",                                                                                                                                                                                                                                                                    ,2016,2018-2019,2,81,东下院402,闵行东下院      
电子信息与电气工程学院,周玲玲,副教授                  ,模拟电子技术                                      ,005-(2018-2019-2)EI207(教学班),48,3,"行课安排为第1-16周,其中:
星期一  第1节--第2节
东上院407(1-16周) 周玲玲(1-16周)
星期四  第3节--第4节
东上院407(1-8周) 周玲玲(1-8周)",双语                                                                                                                                                                                                                                                                ,2017,2018-2019,2,72,东上院407,闵行东上院      
电子信息与电气工程学院,于文彬,,数字信号处理技术与应用                            ,001-(2018-2019-2)AU334(教学班),32,2,"行课安排为第9-16周,其中:
星期二  第7节--第8节
东中院2-303(9-16周) 于文彬(9-16周)
星期四  第7节--第8节
东中院2-303(9-16周) 于文彬(9-16周)",自动化AI方向必选                                                                                                                                                                                                                                                    ,2016,2018-2019,2,29,东中院2-303,闵行东中院      
电子信息与电气工程学院,张立箎,,数据结构                                          ,007-(2018-2019-2)CS149(教学班),48,3,"行课安排为第1-16周,其中:
单周
星期二  第3节--第4节
下院115(1-15周) 张立箎(1-15周)
双周
星期二  第3节--第4节
下院115(2-16周) 张立箎(2-16周)
星期五  第1节--第2节
下院115(2-16周) 张立箎(2-16周)",                                                                                                                                                                                                                                                                    ,2018,2018-2019,2,126,,
电子信息与电气工程学院,杜秀华,副教授                  ,现代控制理论（B类）                               ,001-(2018-2019-2)AU302(教学班),48,3,"行课安排为第1-16周,其中:
单周
星期二  第3节--第4节
东中院1-108(1-15周) 杜秀华(1-15周)
星期五  第3节--第4节
东中院1-108(1-15周) 杜秀华(1-15周)
双周
星期二  第3节--第4节
东中院1-108(2-16周) 杜秀华(2-16周)",自动化非AI方向必选                                                                                                                                                                                                                                                  ,2016,2018-2019,2,42,,
电子信息与电气工程学院,刘涛,高级工程师              ,无线通信原理与移动网络                            ,004-(2018-2019-2)IE304(教学班),48,3,"行课安排为第1-16周,其中:
星期一  第3节--第4节
东下院402(1-16周) 刘涛(1-16周)
星期四  第9节--第10节
东下院402(1-16周) 刘涛(9-16周)",                                                                                                                                                                                                                                                                    ,2016,2018-2019,2,109,东下院402,闵行东下院      
电子信息与电气工程学院,施亮,副教授                  ,检测技术B                                         ,001-(2018-2019-2)MI324(教学班),32,2,"行课安排为第1-16周,其中:
星期三  第3节--第4节
东中院1-108(1-16周) 施亮(1-16周)",                                                                                                                                                                                                                                                                    ,2016,2018-2019,2,93,,
电子信息与电气工程学院,张晴,实验师                  ,工程实践与科技创新I                               ,005-(2018-2019-2)EI901(教学班),32,2,"行课安排为第1-16周,其中:
星期二  第1节--第2节
东中院2-205(1-16周) 张晴(1-16周)
东中院2-205(1-16周) 刘涛(1-16周)","第1-3周多媒体,实验单人组",2018,2018-2019,2,157,,
电子信息与电气工程学院,王君艳,副教授                  ,电机控制技术                                      ,002-(2018-2019-2)EE318(教学班),48,3,"行课安排为第1-16周,其中:
星期二  第3节--第4节
东中院1-302(1-16周) 王君艳(1-16周)
星期五  第7节--第8节
东中院1-302(1-16周) 王君艳(9-16周)",                                                                                                                                                                                                                                                                    ,2016,2018-2019,2,38,东中院1-302,闵行东中院      
电子信息与电气工程学院,王君艳,副教授                  ,电磁场                                            ,002-(2018-2019-2)EI200(教学班),32,2,"行课安排为第5-15周,其中:
星期四  第6节--第8节
东中院4-202(5-15周) 王君艳(5-15周)",                                                                                                                                                                                                                                                                    ,2017,2018-2019,2,45,东中院4-202,闵行东中院      
电子信息与电气工程学院,江毅,副教授                  ,电工与电子技术（G）                               ,004-(2018-2019-2)EE205(教学班),68,4,"行课安排为第1-16周,其中:
星期二  第7节--第8节
下院411(1-16周) 江毅(1-16周)
星期四  第9节--第10节
下院411(1-16周) 江毅(1-16周)",                                                                                                                                                                                                                                                                    ,2017,2018-2019,2,58,下院411,闵行下院        
电子信息与电气工程学院,傅正财,教授                    ,电气工程基础（2）,002-(2018-2019-2)EE302(教学班),32,2,"行课安排为第1-8周,其中:
星期一  第3节--第4节
东中院1-202(1-8周) 傅正财(1-8周)
星期三  第1节--第2节
东中院1-202(1-8周) 傅正财(1-8周)",                                                                                                                                                                                                                                                                    ,2016,2018-2019,2,30,东中院1-202,闵行东中院      
电子信息与电气工程学院,罗利文,副教授                  ,嵌入式系统原理与实验（A类）                       ,008-(2018-2019-2)EE213(教学班),64,4,"行课安排为第1-16周,其中:
星期二  第1节--第2节
东中院1-302(1-16周) 罗利文(1-16周)
东中院1-302(1-16周) 邵群(1-16周)
星期四  第1节--第2节
东中院1-302(1-16周) 罗利文(1-16周)
东中院1-302(1-16周) 邵群(1-16周)",双语                                                                                                                                                                                                                                                                ,2017,2018-2019,2,38,东中院1-302,闵行东中院      
电子信息与电气工程学院,罗利文,副教授                  ,电气与电子测量技术                                ,001-(2018-2019-2)EE319(教学班),32,2,"行课安排为第9-16周,其中:
星期一  第3节--第4节
东中院1-301(9-16周) 罗利文(9-16周)
星期三  第1节--第2节
东中院1-301(9-16周) 罗利文(9-16周)",                                                                                                                                                                                                                                                                    ,2016,2018-2019,2,36,东中院1-301,闵行东中院      
电子信息与电气工程学院,谢宝昌,副教授                  ,电磁场                                            ,001-(2018-2019-2)EI200(教学班),32,2,"行课安排为第5-15周,其中:
星期四  第6节--第8节
东中院1-304(5-15周) 谢宝昌(5-15周)",                                                                                                                                                                                                                                                                    ,2017,2018-2019,2,42,东中院1-304,闵行东中院      
电子信息与电气工程学院,谢宝昌,副教授                  ,电磁能量                                          ,002-(2018-2019-2)EI330(教学班),64,4,"行课安排为第1-16周,其中:
星期一  第1节--第2节
东中院3-201(1-16周) 谢宝昌(1-16周)
星期四  第1节--第2节
东中院3-201(1-16周) 谢宝昌(1-16周)",                                                                                                                                                                                                                                                                    ,2017,2018-2019,2,4,东中院3-201,闵行东中院      
电子信息与电气工程学院,蔡萍,教授                    ,模拟电子技术                                      ,006-(2018-2019-2)EI207(教学班),48,3,"行课安排为第1-16周,其中:
星期一  第1节--第2节
东上院111(1-16周) 蔡萍(1-16周)
星期四  第3节--第4节
东上院111(1-8周) 蔡萍(1-8周)",                                                                                                                                                                                                                                                                    ,2017,2018-2019,2,76,,
电子信息与电气工程学院,田社平,副教授                  ,嵌入式系统原理与实验（A类）                       ,007-(2018-2019-2)EE213(教学班),64,4,"行课安排为第1-16周,其中:
星期二  第1节--第2节
东中院1-301(1-16周) 田社平(1-16周)
东中院1-301(1-16周) 邵群(1-16周)
星期四  第1节--第2节
东中院1-301(1-16周) 田社平(1-16周)
东中院1-301(1-16周) 邵群(1-16周)",                                                                                                                                                                                                                                                                    ,2017,2018-2019,2,60,东中院1-301,闵行东中院      
电子信息与电气工程学院,田社平,副教授                  ,电路理论（荣誉）                                  ,002-(2018-2019-2)EI114(教学班),48,3,"行课安排为第1-16周,其中:
单周
星期三  第1节--第2节
中院313(1-15周) 田社平(1-15周)
双周
星期三  第1节--第2节
中院313(2-16周) 田社平(2-16周)
星期五  第3节--第4节
中院313(2-16周) 田社平(2-16周)",仅限致远工科方向                                                                                                                                                                                                                                                    ,2018,2018-2019,2,47,中院313,闵行中院        
电子信息与电气工程学院,田社平,副教授                  ,基本电路理论                                      ,004-(2018-2019-2)EI203(教学班),64,4,"行课安排为第1-16周,其中:
星期三  第3节--第4节
下院211(1-16周) 田社平(1-16周)
星期五  第1节--第2节
下院211(1-16周) 田社平(1-16周)",                                                                                                                                                                                                                                                                    ,2018,2018-2019,2,97,,
电子信息与电气工程学院,张爱新,副研究员                ,数据结构                                          ,005-(2018-2019-2)CS149(教学班),48,3,"行课安排为第1-16周,其中:
单周
星期一  第1节--第2节
上院110(1-15周) 张爱新(1-15周)
双周
星期一  第1节--第2节
上院110(2-16周) 张爱新(2-16周)
星期四  第9节--第10节
上院110(2-16周) 张爱新(2-16周)",                                                                                                                                                                                                                                                                    ,2018,2018-2019,2,87,上院110,闵行上院        
电子信息与电气工程学院,宦飞,副教授                  ,FPGA应用实验                                      ,001-(2018-2019-2)IS209(教学班),32,2,"行课安排为第1-8周,其中:
星期二  第7节--第10节
东下院502(1-8周) 宦飞(1-8周)",                                                                                                                                                                                                                                                                    ,2016,2018-2019,2,102,东下院502,闵行东下院      
电子信息与电气工程学院,陈恭亮,教授                    ,信息安全的数学基础（1）,001-(2018-2019-2)IS201(教学班),48,3,"行课安排为第1-16周,其中:
单周
星期二  第1节--第2节
东中院2-402(1-15周) 陈恭亮(1-15周)
星期四  第1节--第2节
东中院2-402(1-15周) 陈恭亮(1-15周)
双周
星期四  第1节--第2节
东中院2-402(2-16周) 陈恭亮(2-16周)",                                                                                                                                                                                                                                                                    ,2017,2018-2019,2,110,东中院2-402,闵行东中院      
电子信息与电气工程学院,张君,助理研究员              ,电气工程基础（2）,003-(2018-2019-2)EE302(教学班),32,2,"行课安排为第1-8周,其中:
星期一  第3节--第4节
东中院4-104(1-8周) 张君(1-8周)
星期三  第1节--第2节
东中院4-104(1-8周) 张君(1-8周)",                                                                                                                                                                                                                                                                    ,2016,2018-2019,2,35,东中院4-104,闵行东中院      
电子信息与电气工程学院,张君,助理研究员              ,电气与电子测量技术                                ,004-(2018-2019-2)EE319(教学班),32,2,"行课安排为第9-16周,其中:
星期一  第3节--第4节
东中院4-104(9-16周) 张君(9-16周)
星期三  第1节--第2节
东中院4-104(9-16周) 张君(9-16周)",                                                                                                                                                                                                                                                                    ,2016,2018-2019,2,36,东中院4-104,闵行东中院      
电子信息与电气工程学院,张君,助理研究员              ,高电压工程                                        ,001-(2018-2019-2)EE439(教学班),64,4,"行课安排为第1-16周,其中:
星期一  第7节--第8节
东中院1-101(1-16周) 张君(1-16周)
东中院1-101(1-16周) 曾奕(1-16周)
星期四  第7节--第8节
东中院1-101(1-16周) 张君(1-16周)
东中院1-101(1-16周) 曾奕(1-16周)",                                                                                                                                                                                                                                                                    ,2016,2018-2019,2,3,东中院1-101,闵行东中院      
电子信息与电气工程学院,韩韬,教授                    ,毕业设计（论文）（IEEE）                          ,002-(2018-2019-2)BS074(教学班),256,16,"行课安排为第1-16周,其中:
星期五  第7节--第10节
 不安排教室 韩韬(1-16周)",虚拟排课                                                                                                                                                                                                                                                            ,2015,2018-2019,2,92,,
电子信息与电气工程学院,韩韬,教授                    ,信号与系统（B类）                                 ,001-(2018-2019-2)EI210(教学班),48,3,"行课安排为第1-16周,其中:
星期三  第1节--第3节
东中院3-101(1-16周) 韩韬(1-16周)",                                                                                                                                                                                                                                                                    ,2017,2018-2019,2,92,东中院3-101,闵行东中院      
电子信息与电气工程学院,许巧燕,高级工程师              ,电工与电子技术（C类）实验                         ,002-(2018-2019-2)EE008(教学班),24,1.5,"行课安排为第4-15周,其中:
星期三  第3节--第4节
 不安排教室 许巧燕(4-15周)",课前半小时电信群楼四号楼一楼大厅看名单。                                                                                                                                                                                                                            ,2017,2018-2019,2,47,,
电子信息与电气工程学院,许巧燕,高级工程师              ,电工与电子技术（D类）实验                         ,001-(2018-2019-2)EE010(教学班),32,2,"行课安排为第1-16周,其中:
星期四  第3节--第4节
 不安排教室 许巧燕(1-16周)",课前半小时电信群楼四号楼一楼大厅看名单。                                                                                                                                                                                                                            ,2017,2018-2019,2,45,,
电子信息与电气工程学院,许巧燕,高级工程师              ,电工与电子技术（D类）实验                         ,002-(2018-2019-2)EE010(教学班),32,2,"行课安排为第1-16周,其中:
星期五  第1节--第2节
 不安排教室 许巧燕(1-16周)",课前半小时电信群楼四号楼一楼大厅看名单。                                                                                                                                                                                                                            ,2017,2018-2019,2,42,,
电子信息与电气工程学院,许巧燕,高级工程师              ,电工与电子技术（D类）实验                         ,003-(2018-2019-2)EE010(教学班),32,2,"行课安排为第1-16周,其中:
星期一  第3节--第4节
 不安排教室 许巧燕(1-16周)",课前半小时电信群楼四号楼一楼大厅看名单。                                                                                                                                                                                                                            ,2017,2018-2019,2,15,,
电子信息与电气工程学院,许巧燕,高级工程师              ,电工与电子技术（G类）实验                         ,001-(2018-2019-2)EE022(教学班),34,2,"行课安排为第1-16周,其中:
星期一  第1节--第2节
 不安排教室 许巧燕(1-16周)",课前半小时电信群楼四号楼一楼大厅看名单。                                                                                                                                                                                                                            ,2017,2018-2019,2,28,,
电子信息与电气工程学院,许巧燕,高级工程师              ,电工与电子技术（G类）实验                         ,003-(2018-2019-2)EE022(教学班),34,2,"行课安排为第1-16周,其中:
星期四  第1节--第2节
 不安排教室 许巧燕(1-16周)",课前半小时电信群楼四号楼一楼大厅看名单。                                                                                                                                                                                                                            ,2017,2018-2019,2,50,,
电子信息与电气工程学院,许巧燕,高级工程师              ,电工与电子技术（G类）实验                         ,004-(2018-2019-2)EE022(教学班),34,2,"行课安排为第1-16周,其中:
星期一  第3节--第4节
 不安排教室 许巧燕(1-16周)",课前半小时电信群楼四号楼一楼大厅看名单。                                                                                                                                                                                                                            ,2017,2018-2019,2,39,,
电子信息与电气工程学院,许巧燕,高级工程师              ,电工与电子技术（G类）实验                         ,005-(2018-2019-2)EE022(教学班),34,2,"行课安排为第1-16周,其中:
星期五  第3节--第4节
 不安排教室 许巧燕(1-16周)",课前半小时电信群楼四号楼一楼大厅看名单。                                                                                                                                                                                                                            ,2017,2018-2019,2,22,,
电子信息与电气工程学院,许巧燕,高级工程师              ,电工与电子技术（G类）实验                         ,008-(2018-2019-2)EE022(教学班),34,2,"行课安排为第1-16周,其中:
星期二  第3节--第4节
 不安排教室 许巧燕(1-16周)",课前半小时电信群楼四号楼一楼大厅看名单。                                                                                                                                                                                                                            ,2017,2018-2019,2,38,,
电子信息与电气工程学院,许巧燕,高级工程师              ,电工与电子技术（G类）实验                         ,009-(2018-2019-2)EE022(教学班),34,2,"行课安排为第1-16周,其中:
星期二  第1节--第2节
 不安排教室 许巧燕(1-16周)",课前半小时电信群楼四号楼一楼大厅看名单。                                                                                                                                                                                                                            ,2017,2018-2019,2,22,,
电子信息与电气工程学院,许巧燕,高级工程师              ,电工与电子技术（G类）实验                         ,010-(2018-2019-2)EE022(教学班),34,2,"行课安排为第1-16周,其中:
星期三  第1节--第2节
 不安排教室 许巧燕(1-16周)",课前半小时电信群楼四号楼一楼大厅看名单。                                                                                                                                                                                                                            ,2017,2018-2019,2,21,,
电子信息与电气工程学院,许巧燕,高级工程师              ,基本电路实验                                      ,001-(2018-2019-2)EI204(教学班),32,2,"行课安排为第9-16周,其中:
星期一  第6节--第9节
 不安排教室 许巧燕(9-16周)","课前30分钟在电院4号楼1楼大厅看分组名单,上课时间：13：00-16：00",2018,2018-2019,2,116,,
电子信息与电气工程学院,许巧燕,高级工程师              ,基本电路实验                                      ,002-(2018-2019-2)EI204(教学班),32,2,"行课安排为第9-16周,其中:
星期五  第6节--第9节
 不安排教室 许巧燕(9-16周)","课前30分钟在电院4号楼1楼大厅看分组名单,上课时间：13：00-16：00",2018,2018-2019,2,138,,
电子信息与电气工程学院,许巧燕,高级工程师              ,基本电路实验                                      ,003-(2018-2019-2)EI204(教学班),32,2,"行课安排为第9-16周,其中:
星期五  第11节--第14节
 不安排教室 许巧燕(9-16周)","仅限留学生选，课前30分钟电信群楼4号楼一楼大厅查看分组,上课时间18:00-20:30",2018,2018-2019,2,36,,
电子信息与电气工程学院,许巧燕,高级工程师              ,基本电路实验                                      ,005-(2018-2019-2)EI204(教学班),32,2,"行课安排为第9-16周,其中:
星期二  第6节--第9节
 不安排教室 许巧燕(9-16周)","课前30分钟在电院4号楼1楼大厅看分组名单,上课时间：13：00-16：00",2018,2018-2019,2,52,,
电子信息与电气工程学院,许巧燕,高级工程师              ,基本电路实验                                      ,006-(2018-2019-2)EI204(教学班),32,2,"行课安排为第9-16周,其中:
星期二  第10节--第13节
 不安排教室 许巧燕(9-16周)","课前30分钟电信群楼4号楼一楼大厅查看分组,上课时间17:30-20:30",2018,2018-2019,2,121,,
电子信息与电气工程学院,许巧燕,高级工程师              ,基本电路实验                                      ,007-(2018-2019-2)EI204(教学班),32,2,"行课安排为第9-16周,其中:
星期四  第6节--第9节
 不安排教室 许巧燕(9-16周)","课前30分钟在电院4号楼1楼大厅看分组名单,上课时间：13：00-16：00",2018,2018-2019,2,126,,
电子信息与电气工程学院,许巧燕,高级工程师              ,基本电路实验                                      ,008-(2018-2019-2)EI204(教学班),32,2,"行课安排为第9-16周,其中:
星期一  第10节--第13节
 不安排教室 许巧燕(9-16周)","课前30分钟电信群楼4号楼一楼大厅查看分组,上课时间17:30-20:30",2018,2018-2019,2,103,,
电子信息与电气工程学院,许巧燕,高级工程师              ,基本电路实验                                      ,009-(2018-2019-2)EI204(教学班),32,2,"行课安排为第9-16周,其中:
星期三  第11节--第14节
 不安排教室 许巧燕(9-16周)","课前30分钟电信群楼4号楼一楼大厅查看分组,上课时间18:00-20:30",2018,2018-2019,2,140,,
电子信息与电气工程学院,许巧燕,高级工程师              ,基本电路实验                                      ,010-(2018-2019-2)EI204(教学班),32,2,"行课安排为第9-16周,其中:
星期四  第10节--第13节
 不安排教室 许巧燕(9-16周)","课前30分钟电信群楼4号楼一楼大厅查看分组,上课时间17:30-20:30",2018,2018-2019,2,107,,
电子信息与电气工程学院,许巧燕,高级工程师              ,基本电路实验                                      ,011-(2018-2019-2)EI204(教学班),32,2,"行课安排为第9-16周,其中:
星期五  第10节--第13节
 不安排教室 许巧燕(9-16周)","课前30分钟电信群楼4号楼一楼大厅查看分组,上课时间17:30-20:30",2018,2018-2019,2,81,,
电子信息与电气工程学院,许巧燕,高级工程师              ,基本电路实验                                      ,012-(2018-2019-2)EI204(教学班),32,2,"行课安排为第9-16周,其中:
星期一  第11节--第14节
 不安排教室 许巧燕(9-16周)","课前30分钟电信群楼4号楼一楼大厅查看分组,上课时间18:00-20:30",2018,2018-2019,2,28,,
电子信息与电气工程学院,许巧燕,高级工程师              ,基本电路实验                                      ,013-(2018-2019-2)EI204(教学班),32,2,"行课安排为第9-16周,其中:
星期四  第11节--第14节
 不安排教室 许巧燕(9-16周)","课前30分钟电信群楼4号楼一楼大厅查看分组,上课时间18:00-20:30",2018,2018-2019,2,26,,
电子信息与电气工程学院,许巧燕,高级工程师              ,基本电路实验                                      ,014-(2018-2019-2)EI204(教学班),32,2,"行课安排为第9-16周,其中:
星期日  第11节--第14节
 不安排教室 许巧燕(9-16周)",上课时间18:00-21:00,2018,2018-2019,2,33,,
电子信息与电气工程学院,许巧燕,高级工程师              ,工程实践与科技创新I                               ,003-(2018-2019-2)EI901(教学班),32,2,"行课安排为第1-16周,其中:
星期五  第1节--第2节
东上院100(1-16周) 蒋乐天(1-16周)
东上院100(1-16周) 许巧燕(1-16周)","第1-3周多媒体教室,实验单人组",2018,2018-2019,2,212,东上院100,闵行东上院      
电子信息与电气工程学院,许巧燕,高级工程师              ,电子技术实验                                      ,001-(2018-2019-2)ES003(教学班),48,3,"行课安排为第1-16周,其中:
星期一  第6节--第9节
 不安排教室 许巧燕(1-16周)",课前半小时电信群楼四号楼三楼大厅看名单，上课时间：13：00－16：00，地点：电院4号楼3楼,2017,2018-2019,2,99,,
电子信息与电气工程学院,许巧燕,高级工程师              ,电子技术实验                                      ,002-(2018-2019-2)ES003(教学班),48,3,"行课安排为第1-16周,其中:
星期一  第10节--第13节
 不安排教室 许巧燕(1-16周)",课前半小时电信群楼四号楼三楼大厅看名单，上课时间：17：30－20：30，地点：电院4号楼3楼,2017,2018-2019,2,99,,
电子信息与电气工程学院,许巧燕,高级工程师              ,电子技术实验                                      ,003-(2018-2019-2)ES003(教学班),48,3,"行课安排为第1-16周,其中:
星期二  第10节--第13节
 不安排教室 许巧燕(1-16周)",课前半小时电信群楼四号楼三楼大厅看名单，上课时间：17：30－20：30，地点：电院4号楼3楼,2017,2018-2019,2,100,,
电子信息与电气工程学院,许巧燕,高级工程师              ,电子技术实验                                      ,004-(2018-2019-2)ES003(教学班),2017,3,"行课安排为第1-16周,其中:
星期五  第10节--第13节
 不安排教室 许巧燕(1-16周)",仅限留学生，课前半小时电信群楼四号楼三楼大厅看名单，上课时间：17：30－20：30，地点：电院4号楼3楼,2017,2018-2019,2,21,,
电子信息与电气工程学院,许巧燕,高级工程师              ,电子技术实验                                      ,006-(2018-2019-2)ES003(教学班),48,3,"行课安排为第1-16周,其中:
星期四  第5节--第8节
 不安排教室 许巧燕(1-16周)",课前半小时电信群楼四号楼三楼大厅看名单，上课时间：13：00－16：00，地点：电院4号楼3楼,2017,2018-2019,2,98,,
电子信息与电气工程学院,许巧燕,高级工程师              ,电子技术实验                                      ,007-(2018-2019-2)ES003(教学班),48,3,"行课安排为第1-16周,其中:
星期五  第6节--第9节
 不安排教室 许巧燕(1-16周)",课前半小时电信群楼四号楼三楼大厅看名单，上课时间：13：00－16：00，地点：电院4号楼3楼,2017,2018-2019,2,92,,
电子信息与电气工程学院,许巧燕,高级工程师              ,电子技术实验                                      ,008-(2018-2019-2)ES003(教学班),48,3,"行课安排为第1-16周,其中:
星期二  第6节--第9节
 不安排教室 许巧燕(1-16周)",课前半小时电信群楼四号楼三楼大厅看名单，上课时间：13：00－16：00，地点：电院4号楼3楼,2017,2018-2019,2,97,,
电子信息与电气工程学院,许巧燕,高级工程师              ,电子技术实验                                      ,009-(2018-2019-2)ES003(教学班),48,3,"行课安排为第1-16周,其中:
星期四  第10节--第13节
 不安排教室 许巧燕(1-16周)",课前半小时电信群楼四号楼三楼大厅看名单，上课时间：17：30－20：30，地点：电院4号楼3楼,2017,2018-2019,2,69,,
电子信息与电气工程学院,许巧燕,高级工程师              ,电子技术实验                                      ,010-(2018-2019-2)ES003(教学班),2017,3,"行课安排为第1-16周,其中:
星期三  第5节--第8节
 不安排教室 许巧燕(1-16周)",课前半小时电信群楼四号楼三楼大厅看名单，上课时间：12：30－15：30，地点：电院4号楼3楼,2017,2018-2019,2,50,,
电子信息与电气工程学院,蔡鸿明,研究员                  ,企业信息系统综合设计与实现                        ,001-(2018-2019-2)SE350(教学班),48,3,"行课安排为第1-16周,其中:
星期二  第6节--第8节
东中院4-201(1-16周) 蔡鸿明(1-16周)
东中院4-201(1-16周) 任锐(1-16周)",仅限软件工程专业学生修读                                                                                                                                                                                                                                            ,2016,2018-2019,2,21,东中院4-201,闵行东中院      
电子信息与电气工程学院,曼苏乐,副教授                  ,电力系统暂态分析                                  ,004-(2018-2019-2)EE413(教学班),32,2,"行课安排为第1-8周,其中:
星期一  第1节--第2节
东中院1-202(1-8周) 曼苏乐(1-8周)
星期四  第3节--第4节
东中院1-202(1-8周) 曼苏乐(1-8周)",英文授课                                                                                                                                                                                                                                                            ,2016,2018-2019,2,18,东中院1-202,闵行东中院      
电子信息与电气工程学院,胡炎,副研究员                ,电力系统继电保护                                  ,004-(2018-2019-2)EE308(教学班),48,3,"行课安排为第1-12周,其中:
星期二  第7节--第8节
东中院1-301(1-12周) 胡炎(1-12周)
星期五  第3节--第4节
东中院1-301(1-12周) 胡炎(1-12周)",                                                                                                                                                                                                                                                                    ,2016,2018-2019,2,27,东中院1-301,闵行东中院      
电子信息与电气工程学院,贺光辉,副研究员                ,VLSI数字通信原理与设计                            ,001-(2018-2019-2)MR334(教学班),64,4,"行课安排为第1-16周,其中:
星期一  第1节--第2节
东中院3-303(1-16周) 贺光辉(1-16周)
星期四  第3节--第4节
东中院3-303(1-16周) 贺光辉(1-16周)",                                                                                                                                                                                                                                                                    ,2016,2018-2019,2,34,东中院3-303,闵行东中院      
电子信息与电气工程学院,朱其立,教授                    ,程序设计语言（A类）                               ,001-(2018-2019-2)CS383(教学班),48,3,"行课安排为第1-16周,其中:
星期一  第9节--第10节
东中院3-103(1-16周) 朱其立(1-16周)
星期三  第3节--第4节
东中院3-103(1-16周) 朱其立(9-16周)",英文授课                                                                                                                                                                                                                                                            ,2016,2018-2019,2,15,东中院3-103,闵行东中院      
电子信息与电气工程学院,李颉,教授                    ,计算机网络安全                                    ,001-(2018-2019-2)CS491(教学班),32,2,"行课安排为第1-8周,其中:
星期一  第3节--第4节
东下院202(1-8周) 李颉(1-8周)
星期三  第3节--第4节
东下院202(1-8周) 李颉(1-8周)",仅限计算机科学与技术（致远荣誉计划）。                                                                                                                                                                                                                              ,2016,2018-2019,2,7,东下院202,闵行东下院      
电子信息与电气工程学院,李国杰,研究员                  ,电力系统自动化                                    ,002-(2018-2019-2)EE315(教学班),48,3,"行课安排为第1-12周,其中:
星期三  第3节--第4节
东中院1-202(1-12周) 韩蓓(1-12周)
东中院1-202(1-12周) 李国杰(1-12周)
星期五  第1节--第2节
东中院1-202(1-12周) 韩蓓(1-12周)
东中院1-202(1-12周) 李国杰(1-12周)",李国杰前32学时，韩蓓后16学时,2016,2018-2019,2,33,东中院1-202,闵行东中院      
